total_time,inference_time,memcpy_h2d_time,memcpy_d2h_time
0.0037524440558627248,0.0021200149785727262,0.0003558279713615775,1.83620722964406e-05
0.003437947016209364,0.0021120129385963082,0.00027032196521759033,1.8554041162133217e-05
0.003439911059103906,0.002086790045723319,0.0002630979288369417,1.6454956494271755e-05
0.00344024202786386,0.0021000270498916507,0.0002512289211153984,1.7349026165902615e-05
0.0034501090412959456,0.002289240015670657,0.0002738599432632327,1.898198388516903e-05
0.0036745899124071,0.002118287025950849,0.00035131804179400206,1.773505937308073e-05
0.003422737936489284,0.002091952017508447,0.0002590729855000973,1.7342972569167614e-05
0.0034073550486937165,0.0021014329977333546,0.00024721596855670214,1.687707845121622e-05
0.0033792390022426844,0.002111425041221082,0.00024858908727765083,1.743994653224945e-05
0.003317955997772515,0.0021491399966180325,0.00031118595506995916,2.1480023860931396e-05
0.0033701539505273104,0.0020903799450024962,0.0002834999468177557,1.6764039173722267e-05
0.0033089839853346348,0.0020838859491050243,0.0002679720055311918,1.6838079318404198e-05
0.0033228989923372865,0.0020886569982394576,0.00028110307175666094,1.6595935449004173e-05
0.0035045950207859278,0.0021330718882381916,0.00032343610655516386,1.771003007888794e-05
0.0035189830232411623,0.0021646420937031507,0.00027361500542610884,1.78490299731493e-05
0.003188784932717681,0.0020816760370507836,0.0002571389777585864,1.673202496021986e-05
